timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
4/29/2022 8:04,codecarbon,run_0158,894.3303544,6.71E-05,7.88E-07,22.81930116,63.21839677,3.211124916,0.007065253,0.004290178,0.004396796,0.015711388,Germany,GER,North America,,us-east-1,Windows-11,3.899716395,2.4.3rc1,16.11946085,AMD Ryzen 9,3.996808923,Apple M1,37.01878645,-54.54572151,16.56323563,process,Y,1.058852698
6/20/2025 21:51,codecarbon,run_0841,18.63467564,3.40E-05,7.58E-08,26.18533432,81.85531228,2.865130564,0.005239391,0.00205428,0.001255455,0.008547022,Germany,GER,Asia,GCP,eu-central-1,Windows-11,3.0951458,2.4.3rc1,32.01770445,AMD Ryzen 9,2.019820614,Apple M1,-169.0442811,13.26540828,32.02713805,process,N,1.213263595
4/10/2022 10:01,codecarbon,run_0606,851.2185575,4.44E-05,9.69E-07,47.66425611,77.18154162,9.366994542,0.00706168,0.009023921,0.002437599,0.018372401,France,FRA,North America,AWS,ap-south-1,Windows-11,3.102873986,2.4.3rc1,31.98882454,AMD Ryzen 9,1.984137133,NVIDIA A100,116.748502,-62.13091823,31.7796067,process,N,1.929823149
6/16/2021 0:54,codecarbon,run_0613,98.68317349,1.24E-05,3.92E-08,5.572528554,20.75138651,9.71972236,0.006644019,0.007794124,0.007762114,0.0222572,Japan,JAP,Europe,GCP,,Windows-11,3.901745271,2.4.3rc1,8.13795963,AMD Ryzen 9,3.9879425,Apple M1,-71.1180823,88.2631364,8.410592596,machine,Y,1.760682988
4/17/2020 16:43,codecarbon,run_0989,283.981513,2.28E-06,5.62E-07,29.15529378,42.50713606,1.681295943,0.008920636,0.006144048,0.001163306,0.016206585,France,FRA,Asia,AWS,eu-central-1,Windows-11,3.097421068,2.4.3rc1,15.90831784,Apple M1,-0.006664019,Apple M1,-73.38083714,22.0125416,8.294222301,process,Y,1.941054426
4/3/2022 1:10,codecarbon,run_0013,303.804678,3.31E-05,8.47E-07,7.411847388,70.64087658,5.931142213,0.002956016,0.004191627,0.002617523,0.009735545,Japan,JAP,Europe,Azure,,Linux,3.801029245,2.4.3rc1,31.97316356,Intel Xeon,0.995675579,None,-161.2128496,68.68222073,31.96300656,process,N,1.093193089
7/22/2022 10:16,codecarbon,run_0090,77.21041872,2.24E-06,9.55E-07,37.18614664,35.05341767,3.689539211,0.003519787,0.007781417,0.00663335,0.017932261,Germany,GER,North America,Azure,ap-south-1,Linux,3.801161046,2.4.3rc1,7.980765889,AMD Ryzen 9,4.006666805,None,-83.71694232,-86.67932421,63.78658263,process,N,1.901771568
1/23/2020 12:37,codecarbon,run_0827,388.9695322,6.18E-05,8.13E-07,1.756033657,45.45042271,7.81248578,0.005446272,0.006466034,0.005156162,0.017193511,Japan,JAP,Europe,,us-east-1,Linux,3.893274959,2.4.3rc1,3.98039964,AMD Ryzen 9,3.997799987,Apple M1,-42.76275427,-62.54898965,7.941076667,machine,Y,1.728670636
12/14/2023 9:20,codecarbon,run_0108,901.0975572,7.42E-05,2.04E-07,30.70359575,43.4560808,6.187856012,0.00740515,0.008064143,0.008451813,0.023836695,USA,USA,North America,,eu-central-1,Linux,3.901383384,2.4.3rc1,7.84080812,Apple M1,4.007334114,None,-153.8809584,-58.45084819,8.16769828,process,N,1.987887076
1/29/2023 18:19,codecarbon,run_0385,179.2218444,6.26E-05,7.20E-07,28.64122892,73.63757771,2.287718186,0.008853002,0.005805877,0.001266898,0.015948771,USA,USA,North America,,ap-south-1,Linux,3.80294697,2.4.3rc1,3.964134543,Intel i7,-0.023160541,NVIDIA A100,51.4337765,-26.48561456,64.04281103,machine,N,1.34100677
10/5/2020 11:05,codecarbon,run_0253,756.802634,8.10E-05,1.43E-07,4.1414358,89.40544251,4.454661797,0.00286515,0.007183115,0.008336615,0.018522969,Japan,JAP,Europe,GCP,ap-south-1,macOS-12,3.895296401,2.4.3rc1,7.853247642,AMD Ryzen 9,-0.037606845,Apple M1,86.3911989,-3.241125905,16.29688388,process,N,1.334682407
8/10/2020 19:07,codecarbon,run_0577,650.3552232,5.50E-05,7.49E-07,17.10746022,44.79013876,1.961280384,0.000768917,0.004609752,0.003006357,0.008368604,India,IND,Asia,Azure,eu-central-1,Windows-11,3.901761332,2.4.3rc1,4.120965485,Apple M1,3.957958806,Apple M1,80.16212318,56.33376693,16.290304,process,Y,1.521671348
6/19/2020 16:02,codecarbon,run_0875,60.92702371,2.74E-05,5.17E-07,24.45011201,60.47089747,5.293887723,0.009356423,0.002417872,0.002760213,0.0145249,France,FRA,Europe,,us-east-1,macOS-12,3.894992443,2.4.3rc1,7.956984248,Intel Xeon,1.999206828,None,-8.017948827,-74.83917248,16.21004791,process,N,1.398877668
11/29/2020 2:47,codecarbon,run_0002,129.3861267,4.96E-05,4.33E-08,45.55399697,26.11673719,6.956039984,0.003109496,0.005181693,0.005479104,0.013781122,Japan,JAP,North America,AWS,ap-south-1,Windows-11,3.896746296,2.4.3rc1,8.069248393,Intel Xeon,0.979170481,Apple M1,152.506634,-73.40606532,32.27048144,process,Y,1.960700033
10/7/2020 18:34,codecarbon,run_0958,119.8511189,2.76E-05,9.56E-07,13.55662697,29.89838014,2.768156118,0.001276337,0.002283148,0.006432895,0.010040826,USA,USA,Asia,,ap-south-1,macOS-12,3.098401456,2.4.3rc1,31.98514274,Apple M1,0.021503736,None,115.7834449,23.8386786,7.895516469,process,Y,1.735216413
5/6/2024 22:33,codecarbon,run_0128,555.0399201,6.34E-05,5.82E-07,35.34670656,0.314394778,1.911504537,0.008698475,0.006856059,0.001115917,0.016697884,France,FRA,Europe,GCP,eu-central-1,Windows-11,3.899268033,2.4.3rc1,8.046319209,AMD Ryzen 9,-0.004051389,None,-75.37034185,-47.59816364,32.02436251,machine,N,1.28943252
12/28/2024 4:18,codecarbon,run_0483,171.6211501,2.56E-05,2.27E-07,26.1442058,56.55524723,9.489986539,0.001969402,0.006422325,0.008113234,0.016546797,Japan,JAP,Asia,AWS,eu-central-1,macOS-12,3.097568583,2.4.3rc1,3.985956504,Intel Xeon,1.010564288,NVIDIA T4,87.24756633,-80.90139558,31.88715038,machine,N,1.391369038
6/16/2023 5:53,codecarbon,run_0876,273.5088142,2.89E-05,6.12E-07,20.65099198,43.75340903,1.54694175,0.001403042,0.003928465,0.006981612,0.01243828,France,FRA,Europe,GCP,ap-south-1,macOS-12,3.100386817,2.4.3rc1,31.98274911,AMD Ryzen 9,2.006743091,NVIDIA T4,83.21638329,82.31933432,32.42053033,process,Y,1.644616134
4/11/2022 18:23,codecarbon,run_0738,764.8492071,5.01E-05,2.84E-07,34.21974017,3.999064565,6.098345944,0.003952631,0.009795474,0.005054019,0.018862536,Japan,JAP,Europe,AWS,eu-central-1,macOS-12,3.800904464,2.4.3rc1,8.118357359,Intel i7,1.009621029,Apple M1,4.80547499,60.5934937,16.18545152,machine,N,1.654601083
6/28/2022 2:10,codecarbon,run_0516,398.6164541,9.49E-05,4.26E-07,28.21092353,7.886400629,8.145359226,0.004249955,0.008042822,0.002546775,0.014778923,India,IND,Europe,AWS,eu-central-1,macOS-12,3.894657728,2.4.3rc1,8.059835755,Intel i7,4.005651973,NVIDIA T4,-3.65348535,67.61027103,15.95113383,process,N,1.350358663
2/15/2025 10:56,codecarbon,run_0020,18.20877258,9.13E-05,1.01E-07,16.39690143,94.9020898,9.521491108,0.005697881,0.006314745,0.004512727,0.016491381,USA,USA,Asia,GCP,us-east-1,Linux,3.803297337,2.4.3rc1,15.81864006,Intel Xeon,-0.014035856,Apple M1,-145.9274481,-0.296875687,32.08381706,process,Y,1.053711263
1/3/2024 7:07,codecarbon,run_0641,512.5232914,9.95E-05,1.90E-07,49.12544123,37.97789841,2.799167635,0.004202389,0.006088443,0.002147242,0.012492438,Germany,GER,Asia,Azure,eu-central-1,Windows-11,3.901265491,2.4.3rc1,8.104878536,AMD Ryzen 9,3.985820897,NVIDIA A100,36.3347214,-71.33169332,63.81694662,machine,Y,1.371522168
5/15/2025 10:48,codecarbon,run_0853,93.99414125,4.74E-05,9.32E-07,36.38446525,7.96434942,3.002127903,0.00673222,0.008953855,0.000335732,0.01601977,USA,USA,Asia,Azure,eu-central-1,macOS-12,3.805896219,2.4.3rc1,3.961819848,Intel Xeon,1.006849633,NVIDIA A100,125.691939,-26.82095766,64.15176542,machine,Y,1.820944716
10/11/2022 13:12,codecarbon,run_0033,233.4552743,3.71E-05,4.93E-07,42.57298582,8.642498999,8.230706318,0.000555775,0.008410078,0.000509125,0.009432029,Japan,JAP,North America,AWS,ap-south-1,macOS-12,3.095050845,2.4.3rc1,8.122685193,AMD Ryzen 9,0.034820864,NVIDIA A100,-118.0151539,30.02057033,8.120847646,process,Y,1.536857292
10/4/2025 9:00,codecarbon,run_0291,659.7539065,7.30E-05,7.88E-07,12.6413525,30.61320036,5.344790641,0.000643482,0.006092271,0.009860531,0.016631981,India,IND,Europe,,ap-south-1,macOS-12,3.089900222,2.4.3rc1,7.909475186,AMD Ryzen 9,2.015201291,Apple M1,179.0680846,-4.989476708,15.82033463,process,Y,1.346097313
8/5/2024 4:31,codecarbon,run_0422,871.9738654,3.97E-06,7.13E-07,2.804710885,26.48204492,5.499290136,0.004215556,0.001948477,0.003328694,0.009459858,USA,USA,North America,Azure,ap-south-1,macOS-12,3.802216242,2.4.3rc1,4.086999987,Intel i7,4.030839527,NVIDIA T4,-84.82880398,16.35188997,8.101317035,process,N,1.855494699
7/8/2021 20:01,codecarbon,run_0022,987.6934176,7.57E-05,3.88E-07,4.436136756,77.68533114,5.959827279,0.004321544,0.009036104,0.001089197,0.014368712,USA,USA,Asia,,ap-south-1,Windows-11,3.89996218,2.4.3rc1,32.06335363,Intel Xeon,4.028493964,NVIDIA T4,115.8035472,43.54461351,31.73618014,machine,N,1.957420462
9/6/2023 17:07,codecarbon,run_0050,639.8572165,9.85E-05,9.05E-07,32.17962871,68.72969089,1.461100502,0.006669539,0.000428807,0.005877625,0.012988109,India,IND,North America,AWS,,Windows-11,3.90207506,2.4.3rc1,16.06317076,AMD Ryzen 9,1.976530017,NVIDIA T4,82.26217855,-55.32890245,63.59295626,process,Y,1.943824873
2/25/2022 23:24,codecarbon,run_0728,450.6784865,5.59E-05,1.28E-07,20.35768438,45.84722998,8.616221528,0.007617882,0.006014912,0.003465972,0.017072684,France,FRA,Europe,GCP,us-east-1,macOS-12,3.795270017,2.4.3rc1,32.03372513,Intel i7,0.983245357,NVIDIA T4,-114.0226687,79.45722832,64.11151157,machine,N,1.343787709
3/25/2022 14:25,codecarbon,run_0095,544.0106186,5.26E-05,8.49E-07,42.27485483,82.96275342,1.081896553,0.007507511,0.00764635,0.006832976,0.021941288,USA,USA,North America,Azure,ap-south-1,macOS-12,3.790375454,2.4.3rc1,7.985855716,Intel Xeon,1.967731538,NVIDIA T4,51.25164261,51.03391601,16.00080529,machine,N,1.393520158
8/25/2023 23:37,codecarbon,run_0514,922.1834449,4.89E-05,6.34E-07,41.4456746,35.9142679,4.834065254,0.004091258,0.003789357,0.009273944,0.017133242,Germany,GER,Asia,,,Linux,3.801477768,2.4.3rc1,8.015167899,Apple M1,4.010125945,NVIDIA A100,60.85974541,-78.62427819,32.13889234,process,Y,1.315687024
4/16/2024 11:29,codecarbon,run_0936,988.1615993,2.14E-05,1.63E-07,18.0446851,33.83388258,7.859336951,0.004445639,0.007800331,0.0075007,0.019666697,USA,USA,North America,AWS,,Windows-11,3.79453468,2.4.3rc1,4.02316645,Apple M1,0.003266836,NVIDIA T4,-92.73124267,-88.6231638,15.9177436,process,Y,1.617304761
9/6/2025 22:51,codecarbon,run_0548,89.09176849,8.79E-05,8.63E-07,20.43275733,70.37058726,6.015077099,0.008564289,0.003147768,0.005220384,0.016912576,Germany,GER,Europe,Azure,us-east-1,Windows-11,3.897016044,2.4.3rc1,31.84359192,Intel Xeon,1.000561911,NVIDIA A100,28.10823592,27.61634318,16.16769177,process,Y,1.388172502
8/12/2021 2:51,codecarbon,run_0983,820.2834426,3.73E-05,3.79E-07,38.99865786,48.92335214,8.990450927,0.005890555,0.002394656,0.00572046,0.01403132,France,FRA,North America,AWS,ap-south-1,Windows-11,3.796361929,2.4.3rc1,8.083307507,Apple M1,0.985264618,None,-24.8612011,35.05967734,15.95225287,process,N,1.223897307
7/16/2022 1:12,codecarbon,run_0168,276.4529633,2.08E-05,3.25E-07,12.40886439,21.69058439,4.813659938,0.009050186,0.005093614,0.001893261,0.01598183,India,IND,Europe,AWS,ap-south-1,macOS-12,3.904252207,2.4.3rc1,16.11363339,AMD Ryzen 9,0.993342669,None,-23.1221272,8.529016312,7.999759794,machine,Y,1.947046818
10/11/2022 13:12,codecarbon,run_0033,235.8886808,3.72E-05,4.98E-07,42.63984307,8.521951087,8.243580876,0.000592411,0.008421033,0.000477196,0.009455067,Japan,JAP,North America,AWS,ap-south-1,macOS-12,3.091295709,2.4.3rc1,8.088990869,AMD Ryzen 9,-0.012075937,NVIDIA A100,-119.0174447,30.60747986,7.951311501,process,Y,1.530912129
2/13/2023 20:23,codecarbon,run_0338,12.05891105,4.55E-05,8.39E-07,28.70923885,100.0433744,3.541258676,0.002807677,0.001582657,0.0016378,0.006102454,France,FRA,Asia,AWS,,Windows-11,3.898512842,2.4.3rc1,32.15761215,Intel Xeon,0.022242119,Apple M1,-83.92133005,-38.31314117,7.628132071,process,N,1.633212489
2/2/2023 1:59,codecarbon,run_0486,861.4360764,2.69E-05,2.36E-07,24.20882594,49.65282718,2.979692517,0.002727699,0.001674016,0.007175154,0.011594855,Japan,JAP,Asia,AWS,ap-south-1,Linux,3.904164246,2.4.3rc1,3.873523618,AMD Ryzen 9,4.000007126,None,20.88520099,14.34697698,64.29347611,process,N,1.13724828
3/26/2021 1:13,codecarbon,run_0220,458.659189,4.56E-05,9.38E-07,49.15115898,79.51364065,7.762094835,0.006822815,0.001633124,0.000573333,0.00910162,Japan,JAP,North America,,ap-south-1,Windows-11,3.798094674,2.4.3rc1,16.0275585,AMD Ryzen 9,3.999602543,NVIDIA A100,62.14387755,-59.53336713,63.95540793,machine,N,1.409920996
3/8/2021 9:02,codecarbon,run_0295,90.87094578,2.31E-05,2.63E-07,41.38410386,46.0444482,5.396523015,0.0093274,0.006324961,0.008986288,0.024654587,France,FRA,Asia,,,Linux,3.901313116,2.4.3rc1,4.098952558,Apple M1,2.028010132,NVIDIA T4,-119.7514967,-17.00027749,8.197366676,process,Y,1.931920095
2/2/2023 4:07,codecarbon,run_0959,720.3991962,4.68E-05,6.83E-07,22.69233776,33.77196102,5.177316512,0.008925431,0.003862273,0.004122247,0.016903545,Germany,GER,Asia,GCP,ap-south-1,macOS-12,3.898926417,2.4.3rc1,4.056395059,Apple M1,-0.000516904,NVIDIA A100,-16.83734284,4.922410892,31.74463464,machine,N,1.538826064
5/15/2025 10:48,codecarbon,run_0853,95.87562659,4.73E-05,9.35E-07,36.10130976,7.932459368,3.015501299,0.00674551,0.008967452,0.00034322,0.015999849,USA,USA,Asia,Azure,eu-central-1,macOS-12,3.798760084,2.4.3rc1,4.009239726,Intel Xeon,0.984863776,NVIDIA A100,127.5296793,-27.12197487,64.02630771,machine,Y,1.818257281
12/8/2025 18:14,codecarbon,run_0453,576.1484962,9.53E-05,5.26E-07,40.97257418,54.65665665,1.339179299,0.003134348,0.005746269,0.009526817,0.018480429,France,FRA,Europe,Azure,ap-south-1,Windows-11,3.101524326,2.4.3rc1,15.97787499,Apple M1,2.021877856,NVIDIA T4,114.2321722,44.51159595,64.13192943,process,N,1.462266032
1/24/2022 0:46,codecarbon,run_0493,580.9078284,8.64E-05,4.82E-07,4.391221749,56.04754613,4.002026667,0.001577994,0.008477703,0.005206414,0.015252053,India,IND,Europe,GCP,ap-south-1,Windows-11,3.09518284,2.4.3rc1,4.12724282,Intel i7,0.999732662,NVIDIA T4,-108.9805263,73.46305415,63.97486346,machine,N,1.206687627
4/22/2023 4:47,codecarbon,run_0197,230.6983617,3.18E-05,5.50E-07,21.14606911,16.01466153,2.515523196,0.00418999,0.007567483,0.009011167,0.020765457,India,IND,Europe,AWS,ap-south-1,macOS-12,3.102076993,2.4.3rc1,4.097629176,Intel i7,0.983331815,Apple M1,36.57549783,-61.5321763,31.52906634,machine,Y,1.82807144
9/24/2021 17:54,codecarbon,run_0242,192.1963976,9.51E-05,2.15E-07,13.28716764,96.7271313,7.632242787,0.007026402,0.008546767,0.001173905,0.016730506,Japan,JAP,Asia,AWS,us-east-1,Windows-11,3.80082715,2.4.3rc1,32.07925041,Apple M1,0.983687386,Apple M1,-7.328649995,-4.546190615,32.12906234,machine,Y,1.193268898
11/24/2020 16:35,codecarbon,run_0210,625.0919216,1.91E-05,3.91E-08,14.45075048,44.16573279,6.555307484,0.008456955,0.001959364,0.001282653,0.011777303,France,FRA,Europe,GCP,us-east-1,Windows-11,3.100650405,2.4.3rc1,16.07015566,Intel i7,3.998941332,NVIDIA T4,-150.2795717,-79.4638969,31.73707761,machine,N,1.473895485
1/1/2022 8:52,codecarbon,run_0604,861.1569478,3.30E-05,4.67E-07,21.0004171,14.52494667,9.618029683,0.004035081,0.008771794,0.001924062,0.014701398,France,FRA,Asia,,eu-central-1,Windows-11,3.895082531,2.4.3rc1,4.011707904,Apple M1,0.007882317,Apple M1,-55.54408499,-53.6452753,31.8769009,machine,N,1.628721407
4/15/2022 3:55,codecarbon,run_0663,727.9908615,4.53E-05,3.42E-07,14.8820096,21.02572886,3.399489831,0.000977483,0.003519821,0.000386453,0.004778213,Germany,GER,Asia,GCP,ap-south-1,macOS-12,3.102291443,2.4.3rc1,32.04096508,AMD Ryzen 9,0.038808414,None,30.18286724,82.31977981,32.01818294,machine,Y,1.54343791
4/11/2025 19:05,codecarbon,run_0625,215.8554889,3.99E-05,6.97E-08,11.78422546,78.57310757,8.21408849,0.00207964,0.003388033,0.001380483,0.006782022,Germany,GER,Europe,,eu-central-1,Linux,3.800612765,2.4.3rc1,8.000327755,Intel Xeon,1.993985509,None,78.72978115,-34.00900739,63.75033563,process,Y,1.656045671
5/5/2023 7:45,codecarbon,run_0052,434.1531518,8.77E-05,4.25E-07,23.20413955,98.83632599,0.975410949,0.001862473,0.003821482,0.009297511,0.015074037,USA,USA,North America,AWS,eu-central-1,Linux,3.898450422,2.4.3rc1,4.043760807,Intel i7,0.989171337,NVIDIA T4,-5.859893791,15.27642954,63.86073159,machine,Y,1.76749292
11/27/2022 12:19,codecarbon,run_0949,708.1032089,3.63E-05,8.81E-07,32.3326196,71.50178072,3.528389311,-8.18E-05,0.008722838,0.008265686,0.016885718,France,FRA,North America,,eu-central-1,Linux,3.801319028,2.4.3rc1,4.078717589,Apple M1,0.989678849,Apple M1,-25.73628504,-72.48769496,8.015801929,process,N,1.023580768
11/5/2020 5:12,codecarbon,run_0208,22.70723782,5.48E-05,8.52E-07,47.82448655,56.11120445,5.643261908,0.00089835,0.005511805,0.003808274,0.010186898,Japan,JAP,Asia,GCP,us-east-1,Linux,3.102523436,2.4.3rc1,4.056055617,Intel Xeon,4.046093602,Apple M1,-150.1097638,58.83022289,15.97427732,process,Y,1.530679902
10/9/2024 20:05,codecarbon,run_0187,598.0617477,1.60E-05,9.65E-07,22.49779201,49.79383724,3.242584223,0.00465395,0.00659778,0.007471727,0.01887604,France,FRA,North America,Azure,eu-central-1,Linux,3.097786458,2.4.3rc1,7.827722703,Apple M1,4.004384208,NVIDIA T4,-177.459818,-51.81917566,7.991771078,process,N,1.716026822
9/14/2021 23:20,codecarbon,run_0669,849.5035778,2.52E-05,2.08E-08,31.1431999,45.7242398,6.130126895,0.008994449,0.009721762,0.006306721,0.025005422,Japan,JAP,Asia,GCP,ap-south-1,Windows-11,3.900343617,2.4.3rc1,7.926106187,AMD Ryzen 9,2.010370288,None,-47.63953718,66.37086439,63.80464136,process,N,1.630199266
5/13/2021 7:43,codecarbon,run_0849,52.93162484,8.27E-05,5.01E-07,17.72094063,31.73085261,8.741325034,0.001950405,0.001626726,0.002158848,0.005672898,Japan,JAP,Europe,AWS,ap-south-1,macOS-12,3.798333665,2.4.3rc1,7.890412656,Apple M1,-0.010921027,NVIDIA T4,-155.2232449,-4.687601993,15.94421284,machine,Y,1.090595949
4/23/2021 10:21,codecarbon,run_0693,985.4143051,1.03E-05,3.00E-07,43.52281081,6.572137948,8.882804062,0.005244696,0.004055649,0.003037957,0.012461866,Japan,JAP,Europe,GCP,us-east-1,macOS-12,3.794944926,2.4.3rc1,3.947814979,Intel i7,0.968717848,NVIDIA A100,143.6001994,-81.40704278,7.991067015,process,N,1.311239328
8/4/2021 2:29,codecarbon,run_0592,49.94038141,4.58E-05,8.07E-07,38.44974545,92.08563032,5.784525582,0.001000797,0.005915428,0.007744024,0.014696562,France,FRA,Asia,,eu-central-1,Windows-11,3.801523915,2.4.3rc1,8.04621556,Apple M1,1.988702349,NVIDIA T4,174.0498794,-78.320288,64.00694534,machine,Y,1.972283294
5/22/2021 12:06,codecarbon,run_0164,566.2663758,6.34E-05,6.92E-07,13.16849761,1.485866604,7.523598244,0.005370748,0.008360868,0.008191634,0.021920425,India,IND,North America,GCP,us-east-1,Windows-11,3.798647191,2.4.3rc1,16.05761487,AMD Ryzen 9,-0.013884493,Apple M1,114.7386338,-18.07149509,32.41427111,machine,Y,1.07705055
4/22/2024 10:09,codecarbon,run_0756,325.2848543,1.87E-05,4.16E-07,6.058988863,44.28665434,4.138675259,0.002271257,0.006435114,0.009491249,0.018117571,India,IND,North America,,eu-central-1,Windows-11,3.894503197,2.4.3rc1,7.973094569,Intel Xeon,2.009211378,NVIDIA A100,52.96227063,29.64741868,32.26799063,process,Y,1.264527404
11/27/2020 11:40,codecarbon,run_0104,754.0999642,5.61E-05,5.52E-07,4.929148576,34.36709596,3.560557186,0.003874791,0.008010982,0.003745308,0.015688944,India,IND,North America,AWS,us-east-1,macOS-12,3.801283935,2.4.3rc1,16.04582928,Apple M1,3.996523262,None,9.722080352,-38.73827659,64.06895548,machine,N,1.269808258
8/7/2025 15:21,codecarbon,run_0194,47.6794139,4.25E-05,1.74E-07,44.23504217,55.99302678,3.084302589,0.005017588,0.007293448,0.009585642,0.021941071,Japan,JAP,Europe,GCP,us-east-1,macOS-12,3.099609451,2.4.3rc1,8.130493561,Intel i7,0.026685718,None,-34.9255205,45.1588221,15.92767423,process,Y,1.781519963
3/8/2020 3:55,codecarbon,run_0165,653.2381109,2.52E-06,2.87E-07,10.77034009,4.096214152,5.332169149,0.001822457,0.007398805,0.00848079,0.01772472,Germany,GER,Asia,,,Windows-11,3.899054116,2.4.3rc1,4.127747188,Intel i7,0.974943354,Apple M1,-95.48055605,78.87910089,16.41159872,machine,Y,1.220004571
3/28/2022 21:45,codecarbon,run_0102,724.9295087,4.23E-05,9.24E-08,34.66949733,54.05527665,9.826687449,0.002272333,0.00405828,0.005431186,0.011863258,India,IND,Asia,AWS,ap-south-1,Windows-11,3.899080362,2.4.3rc1,7.995293347,Intel i7,0.988942389,NVIDIA T4,-128.0098626,28.32490452,8.016856462,process,N,1.460316372
11/22/2020 18:04,codecarbon,run_0086,982.1224119,2.53E-05,1.51E-07,6.565362275,30.33348971,1.949108541,0.006915664,0.000638022,0.005115588,0.01263912,India,IND,Asia,Azure,eu-central-1,Linux,3.898145844,2.4.3rc1,15.91552388,AMD Ryzen 9,2.004283858,NVIDIA T4,140.8097855,-8.695616397,8.048541851,machine,Y,1.523846188
12/8/2021 2:29,codecarbon,run_0771,363.2028436,3.29E-05,6.94E-07,11.25509395,70.84562351,9.41886443,0.005613096,0.006097647,0.000697559,0.012386535,Germany,GER,Europe,GCP,ap-south-1,Linux,3.799690249,2.4.3rc1,16.00258295,AMD Ryzen 9,1.996936221,NVIDIA T4,83.15594415,-9.403631293,7.833577414,process,N,1.547217367
5/2/2022 3:42,codecarbon,run_0994,718.4847527,1.14E-05,1.69E-07,25.58504895,92.51659783,3.214048268,0.008226839,0.0031845,0.002714818,0.014122206,France,FRA,North America,Azure,,macOS-12,3.8988611,2.4.3rc1,16.06861464,Intel Xeon,0.943336885,NVIDIA T4,120.6958711,70.42719173,32.05405075,process,N,1.62772757
3/28/2023 23:57,codecarbon,run_0842,595.3033406,6.77E-05,4.29E-08,42.86888485,90.26624701,8.628639914,0.008250937,0.007410055,0.006355771,0.02204479,Japan,JAP,Europe,GCP,eu-central-1,Windows-11,3.801255951,2.4.3rc1,7.967306976,Intel i7,1.998570026,NVIDIA T4,-174.320951,35.09675709,7.626418444,machine,N,1.426416438
8/13/2023 1:54,codecarbon,run_0635,990.5079375,5.68E-05,7.03E-07,6.303420492,25.29528249,2.263055773,0.003869101,0.002845133,0.00730913,0.014069684,USA,USA,Europe,GCP,,Windows-11,3.899698655,2.4.3rc1,8.11440175,Apple M1,1.004514675,Apple M1,-116.495322,53.07138375,31.88552361,process,N,1.406841582
1/29/2025 5:21,codecarbon,run_0854,570.9189093,2.47E-05,1.53E-07,18.84738214,74.04524812,9.264957054,0.004613838,0.006384405,0.001011705,0.012003963,Japan,JAP,Europe,GCP,,Linux,3.893141855,2.4.3rc1,3.968388224,Intel Xeon,0.011078751,NVIDIA T4,-164.4115694,82.14444775,32.23144195,process,Y,1.299056316
8/9/2022 6:00,codecarbon,run_0970,39.28057955,9.79E-06,6.48E-07,20.77090782,56.77716132,3.066998612,0.00645565,0.002411431,0.004591782,0.013570044,USA,USA,Europe,Azure,,macOS-12,3.103744054,2.4.3rc1,8.017393816,AMD Ryzen 9,0.995278979,None,25.63356098,-80.82263619,31.92002304,process,Y,1.151006315
7/19/2023 12:50,codecarbon,run_0167,682.4155767,7.64E-05,2.36E-08,10.63544225,71.97540995,4.482685479,0.006660437,0.003446027,0.003933197,0.013936107,France,FRA,Asia,GCP,us-east-1,macOS-12,3.099427832,2.4.3rc1,3.948781095,Intel Xeon,1.000108985,None,126.4638254,6.406125914,15.90549911,process,N,1.472690685
5/14/2020 16:45,codecarbon,run_0536,45.67218046,2.92E-05,1.97E-07,0.923619176,24.85410405,7.110893551,0.002325633,0.005099078,0.008894664,0.016275553,USA,USA,Europe,,eu-central-1,macOS-12,3.801347289,2.4.3rc1,15.9139608,Intel i7,4.014655951,Apple M1,-50.39085871,64.04165336,63.98689736,machine,Y,1.799808619
9/13/2022 17:19,codecarbon,run_0065,897.4868171,6.00E-05,6.18E-07,31.02770616,29.61174028,9.405171927,0.009434125,0.006272842,0.007830867,0.023578755,USA,USA,North America,Azure,us-east-1,Windows-11,3.898805757,2.4.3rc1,7.893357726,AMD Ryzen 9,1.99888005,Apple M1,-165.5976688,-60.41314421,16.18604775,machine,N,1.060494611
10/16/2024 0:15,codecarbon,run_0824,333.1669793,4.33E-05,5.46E-07,18.87692932,79.14691284,1.365771234,0.004295953,0.003822368,0.006516153,0.014609295,France,FRA,Europe,GCP,us-east-1,macOS-12,3.098896418,2.4.3rc1,4.00011552,Intel Xeon,1.980054519,NVIDIA A100,-38.78677001,-32.92262023,7.869935902,process,Y,1.654469922
3/21/2021 7:24,codecarbon,run_0538,41.38269762,2.91E-05,5.02E-07,2.955826386,19.02683959,9.453474331,0.009770026,0.007395594,0.00249778,0.019589235,Germany,GER,North America,,,Linux,3.804671886,2.4.3rc1,7.942502904,AMD Ryzen 9,1.000430959,Apple M1,181.1565325,-0.515434446,7.966406671,machine,Y,1.203121921
